cohort,model,method,repeat,n,positive_rate,raw_accuracy,calibrated_accuracy,accuracy_change,raw_balanced_accuracy,calibrated_balanced_accuracy,balanced_accuracy_change,raw_sensitivity,calibrated_sensitivity,sensitivity_change,raw_specificity,calibrated_specificity,specificity_change,raw_auroc,calibrated_auroc,auroc_change,raw_auprc,calibrated_auprc,auprc_change,raw_brier,calibrated_brier,brier_improvement,raw_log_loss,calibrated_log_loss,log_loss_improvement,raw_ece_5,calibrated_ece_5,ece_5_improvement,raw_ece_10,calibrated_ece_10,ece_10_improvement
child,logreg,isotonic,8,290,0.48275862,0.99655172,0.99310345,-0.00344828,0.99666667,0.99309524,-0.00357143,1.00000000,0.99285714,-0.00714286,0.99333333,0.99333333,0.00000000,0.99985714,0.99661905,-0.00323810,0.99984693,0.99280685,-0.00704008,0.01651621,0.00631718,0.01019903,0.07548152,0.13268536,-0.05720384,0.05393478,0.00862998,0.04530480,0.06171823,0.00862998,0.05308825
child,logreg,isotonic,9,290,0.48275862,0.99310345,0.99655172,0.00344828,0.99333333,0.99666667,0.00333333,1.00000000,1.00000000,0.00000000,0.98666667,0.99333333,0.00666667,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.01656031,0.00269521,0.01386510,0.07565562,0.00822698,0.06742865,0.06033919,0.00165857,0.05868062,0.06033919,0.00275708,0.05758211
child,logreg,beta,0,290,0.48275862,0.98620690,0.99310345,0.00689655,0.98666667,0.99333333,0.00666667,1.00000000,1.00000000,0.00000000,0.97333333,0.98666667,0.01333333,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.01580546,0.00305730,0.01274817,0.07333417,0.00924870,0.06408547,0.06267400,0.00682296,0.05585104,0.06267400,0.00682296,0.05585104
child,logreg,beta,1,290,0.48275862,0.98965517,0.99310345,0.00344828,0.99000000,0.99333333,0.00333333,1.00000000,1.00000000,0.00000000,0.98000000,0.98666667,0.00666667,1.00000000,0.99995238,-0.00004762,1.00000000,0.99994934,-0.00005066,0.01611137,0.00445098,0.01166039,0.07437305,0.01371819,0.06065486,0.06361603,0.00668781,0.05692822,0.06361603,0.00713046,0.05648557
child,logreg,beta,2,290,0.48275862,0.99310345,1.00000000,0.00689655,0.99333333,1.00000000,0.00666667,1.00000000,1.00000000,0.00000000,0.98666667,1.00000000,0.01333333,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.01485048,0.00024134,0.01460913,0.07146241,0.00195637,0.06950604,0.06193378,0.00181646,0.06011732,0.06193378,0.00181646,0.06011732
child,logreg,beta,3,290,0.48275862,0.99310345,0.99655172,0.00344828,0.99333333,0.99666667,0.00333333,1.00000000,1.00000000,0.00000000,0.98666667,0.99333333,0.00666667,0.99990476,0.99995238,0.00004762,0.99989832,0.99994934,0.00005102,0.01764655,0.00310384,0.01454271,0.07862148,0.01336141,0.06526007,0.06079568,0.00643947,0.05435621,0.06079568,0.00828601,0.05250967
child,logreg,beta,4,290,0.48275862,0.99310345,0.99310345,0.00000000,0.99333333,0.99309524,-0.00023810,1.00000000,0.99285714,-0.00714286,0.98666667,0.99333333,0.00666667,0.99985714,0.99885714,-0.00100000,0.99984838,0.99868301,-0.00116536,0.01701472,0.00653278,0.01048193,0.07668748,0.04570686,0.03098062,0.05776013,0.00492771,0.05283243,0.05776013,0.00704883,0.05071131
child,logreg,beta,5,290,0.48275862,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.01528736,0.00128490,0.01400246,0.07320990,0.00694307,0.06626683,0.06348869,0.00612859,0.05736011,0.06348869,0.00612859,0.05736011
child,logreg,beta,6,290,0.48275862,0.99655172,0.99310345,-0.00344828,0.99666667,0.99285714,-0.00380952,1.00000000,0.98571429,-0.01428571,0.99333333,1.00000000,0.00666667,1.00000000,0.99995238,-0.00004762,1.00000000,0.99994934,-0.00005066,0.01361479,0.00350878,0.01010601,0.06824273,0.00977471,0.05846802,0.05594949,0.00400432,0.05194517,0.05594949,0.00400432,0.05194517
child,logreg,beta,7,290,0.48275862,0.98965517,0.99310345,0.00344828,0.99000000,0.99333333,0.00333333,1.00000000,1.00000000,0.00000000,0.98000000,0.98666667,0.00666667,0.99961905,0.99623810,-0.00338095,0.99959214,0.99534292,-0.00424922,0.01574646,0.00772102,0.00802544,0.07320144,0.07307833,0.00012311,0.05331117,0.00749485,0.04581633,0.05331117,0.00749485,0.04581633
child,logreg,beta,8,290,0.48275862,0.99655172,0.99310345,-0.00344828,0.99666667,0.99309524,-0.00357143,1.00000000,0.99285714,-0.00714286,0.99333333,0.99333333,0.00000000,0.99985714,0.99990476,0.00004762,0.99984693,0.99989832,0.00005139,0.01651621,0.00478443,0.01173178,0.07548152,0.01829762,0.05718390,0.05393478,0.00719765,0.04673713,0.06171823,0.00719765,0.05452058
child,logreg,beta,9,290,0.48275862,0.99310345,0.99655172,0.00344828,0.99333333,0.99666667,0.00333333,1.00000000,1.00000000,0.00000000,0.98666667,0.99333333,0.00666667,1.00000000,0.99985714,-0.00014286,1.00000000,0.99984693,-0.00015307,0.01656031,0.00333593,0.01322437,0.07565562,0.01354073,0.06211489,0.06033919,0.00226328,0.05807591,0.06033919,0.00302814,0.05731104
child,dtree,platt,0,290,0.48275862,0.90000000,0.89655172,-0.00344828,0.90095238,0.89619048,-0.00476190,0.92857143,0.88571429,-0.04285714,0.87333333,0.90666667,0.03333333,0.91361905,0.90361905,-0.01000000,0.86648458,0.85669174,-0.00979284,0.09525928,0.09401651,0.00124277,2.90493250,0.33637386,2.56855865,0.09105901,0.04608599,0.04497303,0.09105901,0.06175528,0.02930374
child,dtree,platt,1,290,0.48275862,0.86551724,0.86551724,0.00000000,0.86690476,0.86571429,-0.00119048,0.90714286,0.87142857,-0.03571429,0.82666667,0.86000000,0.03333333,0.89180952,0.88050000,-0.01130952,0.84189263,0.85946126,0.01756862,0.11603928,0.10762097,0.00841831,3.64966909,0.37138685,3.27828224,0.10968607,0.02138343,0.08830264,0.10968607,0.04581806,0.06386801
child,dtree,platt,2,290,0.48275862,0.86206897,0.87241379,0.01034483,0.86285714,0.87238095,0.00952381,0.88571429,0.87142857,-0.01428571,0.84000000,0.87333333,0.03333333,0.89423810,0.89980952,0.00557143,0.85358333,0.87945215,0.02586882,0.11572880,0.10393554,0.01179325,3.53201281,0.35932933,3.17268348,0.11058537,0.02709091,0.08349446,0.11058537,0.02709091,0.08349446
child,dtree,platt,3,290,0.48275862,0.87586207,0.87931034,0.00344828,0.87595238,0.87880952,0.00285714,0.87857143,0.86428571,-0.01428571,0.87333333,0.89333333,0.02000000,0.90357143,0.89588095,-0.00769048,0.85738089,0.84826664,-0.00911425,0.10708791,0.10029741,0.00679050,3.16561034,0.34976213,2.81584822,0.09313688,0.02397162,0.06916526,0.09313688,0.03130398,0.06183290
child,dtree,platt,4,290,0.48275862,0.87586207,0.88620690,0.01034483,0.87619048,0.88547619,0.00928571,0.88571429,0.86428571,-0.02142857,0.86666667,0.90666667,0.04000000,0.90266667,0.89619048,-0.00647619,0.86356731,0.84757843,-0.01598888,0.10793387,0.10135600,0.00657787,3.16790329,0.35369475,2.81420854,0.09394012,0.03137811,0.06256201,0.09721306,0.04208518,0.05512788
child,dtree,platt,5,290,0.48275862,0.84827586,0.85172414,0.00344828,0.84833333,0.85047619,0.00214286,0.85000000,0.81428571,-0.03571429,0.84666667,0.88666667,0.04000000,0.86733333,0.86045238,-0.00688095,0.81637633,0.81516749,-0.00120885,0.13809775,0.12262170,0.01547605,4.51302116,0.41091286,4.10210830,0.13137071,0.02249870,0.10887201,0.13137071,0.02249870,0.10887201
child,dtree,platt,6,290,0.48275862,0.86551724,0.87241379,0.00689655,0.86595238,0.87071429,0.00476190,0.87857143,0.82142857,-0.05714286,0.85333333,0.92000000,0.06666667,0.89295238,0.88985714,-0.00309524,0.85487375,0.87324523,0.01837148,0.11625062,0.10602348,0.01022715,3.53486324,0.36553808,3.16932516,0.10817636,0.03037936,0.07779700,0.10817636,0.03226960,0.07590677
child,dtree,platt,7,290,0.48275862,0.88620690,0.88620690,0.00000000,0.88761905,0.88595238,-0.00166667,0.92857143,0.87857143,-0.05000000,0.84666667,0.89333333,0.04666667,0.92090476,0.91490476,-0.00600000,0.88878510,0.89167423,0.00288912,0.09315837,0.09159532,0.00156306,2.55535989,0.32470901,2.23065088,0.09344077,0.05049898,0.04294179,0.09344077,0.05143795,0.04200282
child,dtree,platt,8,290,0.48275862,0.87241379,0.87586207,0.00344828,0.87261905,0.87523810,0.00261905,0.87857143,0.85714286,-0.02142857,0.86666667,0.89333333,0.02666667,0.88638095,0.89535714,0.00897619,0.84509365,0.87082421,0.02573056,0.11939349,0.10996373,0.00942977,3.77556588,0.37381303,3.40175285,0.11176488,0.00961383,0.10215105,0.11239184,0.02965853,0.08273331
child,dtree,platt,9,290,0.48275862,0.84482759,0.83103448,-0.01379310,0.84476190,0.83000000,-0.01476190,0.84285714,0.80000000,-0.04285714,0.84666667,0.86000000,0.01333333,0.85697619,0.85364286,-0.00333333,0.80752258,0.81782597,0.01030338,0.14603771,0.13233866,0.01369905,4.76726570,0.43619531,4.33107038,0.14078814,0.02203152,0.11875662,0.14078814,0.03110246,0.10968568
child,dtree,temperature,0,290,0.48275862,0.90000000,0.90000000,0.00000000,0.90095238,0.90095238,0.00000000,0.92857143,0.92857143,0.00000000,0.87333333,0.87333333,0.00000000,0.91361905,0.90538095,-0.00823810,0.86648458,0.86965264,0.00316807,0.09525928,0.09396957,0.00128971,2.90493250,0.33563486,2.56929764,0.09105901,0.04506730,0.04599171,0.09105901,0.05793843,0.03312058
child,dtree,temperature,1,290,0.48275862,0.86551724,0.86551724,0.00000000,0.86690476,0.86690476,0.00000000,0.90714286,0.90714286,0.00000000,0.82666667,0.82666667,0.00000000,0.89180952,0.87602381,-0.01578571,0.84189263,0.83163584,-0.01025680,0.11603928,0.10707894,0.00896034,3.64966909,0.36849519,3.28117390,0.10968607,0.02398650,0.08569957,0.10968607,0.02398650,0.08569957
child,dtree,temperature,2,290,0.48275862,0.86206897,0.86206897,0.00000000,0.86285714,0.86285714,0.00000000,0.88571429,0.88571429,0.00000000,0.84000000,0.84000000,0.00000000,0.89423810,0.89861905,0.00438095,0.85358333,0.87312248,0.01953915,0.11572880,0.10442731,0.01130148,3.53201281,0.36041360,3.17159921,0.11058537,0.02815491,0.08243046,0.11058537,0.02815491,0.08243046
child,dtree,temperature,3,290,0.48275862,0.87586207,0.87586207,0.00000000,0.87595238,0.87595238,0.00000000,0.87857143,0.87857143,0.00000000,0.87333333,0.87333333,0.00000000,0.90357143,0.89897619,-0.00459524,0.85738089,0.85689501,-0.00048588,0.10708791,0.10052970,0.00655821,3.16561034,0.35030795,2.81530239,0.09313688,0.02419518,0.06894170,0.09313688,0.02674486,0.06639202
child,dtree,temperature,4,290,0.48275862,0.87586207,0.87586207,0.00000000,0.87619048,0.87619048,0.00000000,0.88571429,0.88571429,0.00000000,0.86666667,0.86666667,0.00000000,0.90266667,0.89847619,-0.00419048,0.86356731,0.85785651,-0.00571080,0.10793387,0.10150105,0.00643283,3.16790329,0.35300828,2.81489501,0.09394012,0.03478362,0.05915650,0.09721306,0.03650966,0.06070340
child,dtree,temperature,5,290,0.48275862,0.84827586,0.84827586,0.00000000,0.84833333,0.84833333,0.00000000,0.85000000,0.85000000,0.00000000,0.84666667,0.84666667,0.00000000,0.86733333,0.84111905,-0.02621429,0.81637633,0.80340838,-0.01296795,0.13809775,0.12244961,0.01564814,4.51302116,0.40952397,4.10349719,0.13137071,0.00814896,0.12322175,0.13137071,0.00814896,0.12322175
child,dtree,temperature,6,290,0.48275862,0.86551724,0.86551724,0.00000000,0.86595238,0.86595238,0.00000000,0.87857143,0.87857143,0.00000000,0.85333333,0.85333333,0.00000000,0.89295238,0.89442857,0.00147619,0.85487375,0.87460390,0.01973016,0.11625062,0.10613186,0.01011876,3.53486324,0.36382927,3.17103397,0.10817636,0.01728891,0.09088745,0.10817636,0.02022658,0.08794978
child,dtree,temperature,7,290,0.48275862,0.88620690,0.88620690,0.00000000,0.88761905,0.88761905,0.00000000,0.92857143,0.92857143,0.00000000,0.84666667,0.84666667,0.00000000,0.92090476,0.91709524,-0.00380952,0.88878510,0.88772664,-0.00105847,0.09315837,0.09197339,0.00118499,2.55535989,0.32551036,2.22984953,0.09344077,0.05422480,0.03921597,0.09344077,0.05422480,0.03921597
child,dtree,temperature,8,290,0.48275862,0.87241379,0.87241379,0.00000000,0.87261905,0.87261905,0.00000000,0.87857143,0.87857143,0.00000000,0.86666667,0.86666667,0.00000000,0.88638095,0.89235714,0.00597619,0.84509365,0.86643054,0.02133689,0.11939349,0.11048330,0.00891020,3.77556588,0.37503531,3.40053057,0.11176488,0.01171108,0.10005381,0.11239184,0.03638643,0.07600541
child,dtree,temperature,9,290,0.48275862,0.84482759,0.84482759,0.00000000,0.84476190,0.84476190,0.00000000,0.84285714,0.84285714,0.00000000,0.84666667,0.84666667,0.00000000,0.85697619,0.85869048,0.00171429,0.80752258,0.82585817,0.01833558,0.14603771,0.13178505,0.01425266,4.76726570,0.43400114,4.33326456,0.14078814,0.02065640,0.12013175,0.14078814,0.03694721,0.10384094
child,dtree,histbin,0,290,0.48275862,0.90000000,0.88275862,-0.01724138,0.90095238,0.88333333,-0.01761905,0.92857143,0.90000000,-0.02857143,0.87333333,0.86666667,-0.00666667,0.91361905,0.90252381,-0.01109524,0.86648458,0.85548490,-0.01099968,0.09525928,0.09506944,0.00018984,2.90493250,0.33845744,2.56647506,0.09105901,0.05135410,0.03970492,0.09105901,0.07538235,0.01567666
child,dtree,histbin,1,290,0.48275862,0.86551724,0.86551724,0.00000000,0.86690476,0.86571429,-0.00119048,0.90714286,0.87142857,-0.03571429,0.82666667,0.86000000,0.03333333,0.89180952,0.87564286,-0.01616667,0.84189263,0.84476128,0.00286864,0.11603928,0.11041593,0.00562335,3.64966909,0.37894368,3.27072541,0.10968607,0.02038131,0.08930476,0.10968607,0.04549517,0.06419090
child,dtree,histbin,2,290,0.48275862,0.86206897,0.87586207,0.01379310,0.86285714,0.87523810,0.01238095,0.88571429,0.85714286,-0.02857143,0.84000000,0.89333333,0.05333333,0.89423810,0.89885714,0.00461905,0.85358333,0.87331267,0.01972934,0.11572880,0.10159273,0.01413607,3.53201281,0.35389461,3.17811820,0.11058537,0.02616110,0.08442427,0.11058537,0.02616110,0.08442427
child,dtree,histbin,3,290,0.48275862,0.87586207,0.88275862,0.00689655,0.87595238,0.88285714,0.00690476,0.87857143,0.88571429,0.00714286,0.87333333,0.88000000,0.00666667,0.90357143,0.89702381,-0.00654762,0.85738089,0.84894476,-0.00843613,0.10708791,0.09919257,0.00789534,3.16561034,0.34752748,2.81808286,0.09313688,0.02538392,0.06775296,0.09313688,0.02829827,0.06483861
child,dtree,histbin,4,290,0.48275862,0.87586207,0.84482759,-0.03103448,0.87619048,0.84523810,-0.03095238,0.88571429,0.85714286,-0.02857143,0.86666667,0.83333333,-0.03333333,0.90266667,0.90023810,-0.00242857,0.86356731,0.86670599,0.00313869,0.10793387,0.10664365,0.00129023,3.16790329,0.36478598,2.80311731,0.09394012,0.04065845,0.05328168,0.09721306,0.05606867,0.04114439
child,dtree,histbin,5,290,0.48275862,0.84827586,0.85862069,0.01034483,0.84833333,0.85761905,0.00928571,0.85000000,0.82857143,-0.02142857,0.84666667,0.88666667,0.04000000,0.86733333,0.85664286,-0.01069048,0.81637633,0.81112264,-0.00525369,0.13809775,0.11925063,0.01884712,4.51302116,0.40136966,4.11165149,0.13137071,0.02298419,0.10838653,0.13137071,0.02298419,0.10838653
child,dtree,histbin,6,290,0.48275862,0.86551724,0.87241379,0.00689655,0.86595238,0.87071429,0.00476190,0.87857143,0.82142857,-0.05714286,0.85333333,0.92000000,0.06666667,0.89295238,0.88828571,-0.00466667,0.85487375,0.87577105,0.02089731,0.11625062,0.10687825,0.00937237,3.53486324,0.36791894,3.16694429,0.10817636,0.02380914,0.08436722,0.10817636,0.02491838,0.08325798
child,dtree,histbin,7,290,0.48275862,0.88620690,0.87931034,-0.00689655,0.88761905,0.87880952,-0.00880952,0.92857143,0.86428571,-0.06428571,0.84666667,0.89333333,0.04666667,0.92090476,0.91947619,-0.00142857,0.88878510,0.90295642,0.01417131,0.09315837,0.09514561,-0.00198724,2.55535989,0.33138722,2.22397267,0.09344077,0.04127016,0.05217061,0.09344077,0.04266529,0.05077548
child,dtree,histbin,8,290,0.48275862,0.87241379,0.86896552,-0.00344828,0.87261905,0.86833333,-0.00428571,0.87857143,0.85000000,-0.02857143,0.86666667,0.88666667,0.02000000,0.88638095,0.89647619,0.01009524,0.84509365,0.87236235,0.02726871,0.11939349,0.10703662,0.01235688,3.77556588,0.36569930,3.40986658,0.11176488,0.00452061,0.10724428,0.11239184,0.01048456,0.10190728
child,dtree,histbin,9,290,0.48275862,0.84482759,0.84137931,-0.00344828,0.84476190,0.83952381,-0.00523810,0.84285714,0.78571429,-0.05714286,0.84666667,0.89333333,0.04666667,0.85697619,0.85245238,-0.00452381,0.80752258,0.82486921,0.01734663,0.14603771,0.13014641,0.01589130,4.76726570,0.43026304,4.33700266,0.14078814,0.02297021,0.11781794,0.14078814,0.02993781,0.11085033
child,dtree,isotonic,0,290,0.48275862,0.90000000,0.88275862,-0.01724138,0.90095238,0.88238095,-0.01857143,0.92857143,0.87142857,-0.05714286,0.87333333,0.89333333,0.02000000,0.91361905,0.90345238,-0.01016667,0.86648458,0.85654380,-0.00994077,0.09525928,0.09441206,0.00084723,2.90493250,0.33743490,2.56749760,0.09105901,0.05636690,0.03469212,0.09105901,0.07954004,0.01151897
child,dtree,isotonic,1,290,0.48275862,0.86551724,0.85862069,-0.00689655,0.86690476,0.85976190,-0.00714286,0.90714286,0.89285714,-0.01428571,0.82666667,0.82666667,0.00000000,0.89180952,0.87597619,-0.01583333,0.84189263,0.84532184,0.00342921,0.11603928,0.11220644,0.00383285,3.64966909,0.38238371,3.26728538,0.10968607,0.02916008,0.08052599,0.10968607,0.05442595,0.05526012
child,dtree,isotonic,2,290,0.48275862,0.86206897,0.87241379,0.01034483,0.86285714,0.87238095,0.00952381,0.88571429,0.87142857,-0.01428571,0.84000000,0.87333333,0.03333333,0.89423810,0.89911905,0.00488095,0.85358333,0.87263474,0.01905141,0.11572880,0.10286131,0.01286748,3.53201281,0.35676060,3.17525221,0.11058537,0.02505341,0.08553196,0.11058537,0.02691337,0.08367200
child,dtree,isotonic,3,290,0.48275862,0.87586207,0.88620690,0.01034483,0.87595238,0.88595238,0.01000000,0.87857143,0.87857143,0.00000000,0.87333333,0.89333333,0.02000000,0.90357143,0.89840476,-0.00516667,0.85738089,0.85318357,-0.00419732,0.10708791,0.09914006,0.00794785,3.16561034,0.34739903,2.81821131,0.09313688,0.02670483,0.06643205,0.09313688,0.04595151,0.04718537
child,dtree,isotonic,4,290,0.48275862,0.87586207,0.87931034,0.00344828,0.87619048,0.87904762,0.00285714,0.88571429,0.87142857,-0.01428571,0.86666667,0.88666667,0.02000000,0.90266667,0.90252381,-0.00014286,0.86356731,0.86934833,0.00578103,0.10793387,0.10167593,0.00625794,3.16790329,0.35372406,2.81417922,0.09394012,0.03930028,0.05463984,0.09721306,0.03930028,0.05791278
child,dtree,isotonic,5,290,0.48275862,0.84827586,0.85517241,0.00689655,0.84833333,0.85476190,0.00642857,0.85000000,0.84285714,-0.00714286,0.84666667,0.86666667,0.02000000,0.86733333,0.85595238,-0.01138095,0.81637633,0.81071010,-0.00566623,0.13809775,0.12109854,0.01699921,4.51302116,0.40631892,4.10670223,0.13137071,0.02745710,0.10391361,0.13137071,0.02745710,0.10391361
child,dtree,isotonic,6,290,0.48275862,0.86551724,0.87931034,0.01379310,0.86595238,0.87785714,0.01190476,0.87857143,0.83571429,-0.04285714,0.85333333,0.92000000,0.06666667,0.89295238,0.88857143,-0.00438095,0.85487375,0.87545701,0.02058326,0.11625062,0.10689575,0.00935488,3.53486324,0.36799762,3.16686562,0.10817636,0.02464807,0.08352829,0.10817636,0.03316152,0.07501485
child,dtree,isotonic,7,290,0.48275862,0.88620690,0.89310345,0.00689655,0.88761905,0.89238095,0.00476190,0.92857143,0.87142857,-0.05714286,0.84666667,0.91333333,0.06666667,0.92090476,0.91980952,-0.00109524,0.88878510,0.90338775,0.01460265,0.09315837,0.08953597,0.00362240,2.55535989,0.31900265,2.23635724,0.09344077,0.04308930,0.05035148,0.09344077,0.05356492,0.03987585
child,dtree,isotonic,8,290,0.48275862,0.87241379,0.87586207,0.00344828,0.87261905,0.87500000,0.00238095,0.87857143,0.85000000,-0.02857143,0.86666667,0.90000000,0.03333333,0.88638095,0.89788095,0.01150000,0.84509365,0.87197817,0.02688452,0.11939349,0.10549083,0.01390266,3.77556588,0.36270701,3.41285887,0.11176488,0.01282485,0.09894004,0.11239184,0.01891157,0.09348027
child,dtree,isotonic,9,290,0.48275862,0.84482759,0.84482759,0.00000000,0.84476190,0.84309524,-0.00166667,0.84285714,0.79285714,-0.05000000,0.84666667,0.89333333,0.04666667,0.85697619,0.85188095,-0.00509524,0.80752258,0.81842625,0.01090367,0.14603771,0.12833551,0.01770220,4.76726570,0.42743291,4.33983278,0.14078814,0.02508109,0.11570705,0.14078814,0.03569040,0.10509775
child,dtree,beta,0,290,0.48275862,0.90000000,0.87931034,-0.02068966,0.90095238,0.87833333,-0.02261905,0.92857143,0.85000000,-0.07857143,0.87333333,0.90666667,0.03333333,0.91361905,0.90338095,-0.01023810,0.86648458,0.85664793,-0.00983664,0.09525928,0.09507044,0.00018885,2.90493250,0.33917797,2.56575454,0.09105901,0.05210045,0.03895857,0.09105901,0.06414134,0.02691767
child,dtree,beta,1,290,0.48275862,0.86551724,0.84827586,-0.01724138,0.86690476,0.84952381,-0.01738095,0.90714286,0.88571429,-0.02142857,0.82666667,0.81333333,-0.01333333,0.89180952,0.87573810,-0.01607143,0.84189263,0.84515779,0.00326516,0.11603928,0.11167052,0.00436876,3.64966909,0.38100706,3.26866203,0.10968607,0.03290744,0.07677863,0.10968607,0.06187803,0.04780803
child,dtree,beta,2,290,0.48275862,0.86206897,0.87931034,0.01724138,0.86285714,0.87857143,0.01571429,0.88571429,0.85714286,-0.02857143,0.84000000,0.90000000,0.06000000,0.89423810,0.89871429,0.00447619,0.85358333,0.87318319,0.01959986,0.11572880,0.10269133,0.01303746,3.53201281,0.35681855,3.17519426,0.11058537,0.02148248,0.08910289,0.11058537,0.02349902,0.08708635
